Battery,Brand,CPU,Color,Display,Graphics,ImgURL,MFG_year,Name,OS,Price,Ram,Size,Status,Storage,URL,Weight,Wireless
"
                                                    4-cell, 60 Wh                                            ","
                                                            Dell                                                    ","
                                                    Intel core i7 8665U (4 nhân 8 luồng, xung nhịp cơ bản 1.9GHz, có thể đạt tối đa 4.8GHz với Turbo Boost, 8MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    13.3"" FHD IPS ( 1920x1080) IPS, màn cảm ứng, 300nits, tần số 60Hz (mới về thêm cấu hình không cảm ứng)                                            ","
                                                    Đồ họa Intel® UHD cho Bộ xử lý Intel® thế hệ thứ 8                                            ",https://trungtran.vn/images/products/2023/resized/dell_latitude_7300_(4).png,"
                                                            2019                                                    ",Dell Latitude 7300 i7 8665U RAM 8GB SSD 256GB FHD IPS Không cảm ứng,"
                                                            Windows 10                                                    ",9.700.000đ,"
                                                    8GB DDR4 2666 nhưng chỉ nhận bus 2400 (theo nhà sản xuất công bố); Có 2 khe có thể lắp tối đa tới 32GB nhận bus 2400MHz                                            ","
                                                            30.6 x 20.6 x 1.74-1.84cmcm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/dell-latitude-7300-i7-intel/,"
                                                            1.25kg                                                    ","
                                                            Intel Dual-Band Wireless-AC 9560 Wi-Fi + Bluetooth 5.0                                                    "
"
                                                    4-cell, 60 Wh                                            ","
                                                            Dell                                                    ","
                                                    Intel core i7 8665U (4 nhân 8 luồng, xung nhịp cơ bản 1.9GHz, có thể đạt tối đa 4.8GHz với Turbo Boost, 8MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    13.3"" FHD IPS ( 1920x1080) IPS, màn cảm ứng, 300nits, tần số 60Hz (mới về thêm cấu hình không cảm ứng)                                            ","
                                                    Đồ họa Intel® UHD cho Bộ xử lý Intel® thế hệ thứ 8                                            ",https://trungtran.vn/images/products/2023/resized/dell_latitude_7300_(4).png,"
                                                            2019                                                    ",Dell Latitude 7300 i7 8665U RAM 8GB SSD 256GB FHD IPS Touch,"
                                                            Windows 10                                                    ",10.200.000đ,"
                                                    8GB DDR4 2666 nhưng chỉ nhận bus 2400 (theo nhà sản xuất công bố); Có 2 khe có thể lắp tối đa tới 32GB nhận bus 2400MHz                                            ","
                                                            30.6 x 20.6 x 1.74-1.84cmcm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/dell-latitude-7300-i7-intel/,"
                                                            1.25kg                                                    ","
                                                            Intel Dual-Band Wireless-AC 9560 Wi-Fi + Bluetooth 5.0                                                    "
"
                                                    4-cell, 60 Wh                                            ","
                                                            Dell                                                    ","
                                                    Intel core i7 8665U (4 nhân 8 luồng, xung nhịp cơ bản 1.9GHz, có thể đạt tối đa 4.8GHz với Turbo Boost, 8MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    13.3"" FHD IPS ( 1920x1080) IPS, màn cảm ứng, 300nits, tần số 60Hz (mới về thêm cấu hình không cảm ứng)                                            ","
                                                    Đồ họa Intel® UHD cho Bộ xử lý Intel® thế hệ thứ 8                                            ",https://trungtran.vn/images/products/2023/resized/dell_latitude_7300_(4).png,"
                                                            2019                                                    ",Dell Latitude 7300 i7 8665U RAM 16GB SSD 256GB FHD IPS Touch,"
                                                            Windows 10                                                    ",10.700.000đ,"
                                                    8GB DDR4 2666 nhưng chỉ nhận bus 2400 (theo nhà sản xuất công bố); Có 2 khe có thể lắp tối đa tới 32GB nhận bus 2400MHz                                            ","
                                                            30.6 x 20.6 x 1.74-1.84cmcm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/dell-latitude-7300-i7-intel/,"
                                                            1.25kg                                                    ","
                                                            Intel Dual-Band Wireless-AC 9560 Wi-Fi + Bluetooth 5.0                                                    "
,,,,,,https://trungtran.vn/images/products/2023/resized/monitor-alienware-aw3423dwf-black-gallery-2.png,,,,,,,,,https://trungtran.vn/tags/dat-truoc,,
"
                                                    45wh                                            ","
                                                            Microsoft                                                    ","
                                                    Intel Core i7 8650U (4 nhân 8 luồng, xung nhịp cơ bản 1.9Ghz có thể đạt tới 4.2Ghz với turbo Boost, 8 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    12.3” PixelSense™ Display, tỉ lệ màn 3:2, độ phân giải 2736 x 1824, 100% sRGB, cảm ứng đa điểm 10 chạm                                            ","
                                                    Intel UHD Graphics 620                                            ",https://trungtran.vn/images/products/2023/resized/microsoft_surface_pro_6.png,"
                                                            2018                                                    ",,,"
                            15.800.000đ                        ","
                                                    16GB LPDDR3                                            ","
                                                            29.2 cm x 20.1 cm x 0.85 cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    512 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/surface-pro-6-i7-intel/,"
                                                            784g                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
"
                                                    3-cell, 50wh                                            ","
                                                            HP                                                    ","
                                                    Intel® Core™ i7-8565U (4 nhân 8 luồng, xung nhịp cơ bản 1.8GHz tối đa Turbo boost có thể đạt 4.6GHz, 8MB Intel® Smart Cache)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    14"" FHD (1920x1080), WVA, màn nhám chống lóa, không cảm ứng, viền mỏng cạnh trái phải, 250 nits, 45% NTSC                                            ","
                                                     Intel Graphics UHD 620                                            ",https://trungtran.vn/images/products/2023/resized/HP_EliteBook_840_G6_8NN93PT_image_1.jpg,"
                                                            2019                                                    ",Hp Elitebook 840 G6 i7-8565U 8GB SSD 256GB Intel FHD IPS,"
                                                            Windows 10                                                    ",10.200.000đ,"
                                                    8GB DDR4-2400 MHz                                            ","
                                                            32.61 x 23.42 x 1.8cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/hp-elitebook-840-g6-i7-intel/,"
                                                            1.78kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
"
                                                    3-cell, 50wh                                            ","
                                                            HP                                                    ","
                                                    Intel® Core™ i7-8565U (4 nhân 8 luồng, xung nhịp cơ bản 1.8GHz tối đa Turbo boost có thể đạt 4.6GHz, 8MB Intel® Smart Cache)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    14"" FHD (1920x1080), WVA, màn nhám chống lóa, không cảm ứng, viền mỏng cạnh trái phải, 250 nits, 45% NTSC                                            ","
                                                     Intel Graphics UHD 620                                            ",https://trungtran.vn/images/products/2023/resized/HP_EliteBook_840_G6_8NN93PT_image_1.jpg,"
                                                            2019                                                    ",Hp Elitebook 840 G6 i7-8565U 16GB SSD 256GB Intel FHD IPS,"
                                                            Windows 10                                                    ",10.700.000đ,"
                                                    8GB DDR4-2400 MHz                                            ","
                                                            32.61 x 23.42 x 1.8cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/hp-elitebook-840-g6-i7-intel/,"
                                                            1.78kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
,,"
                                                    DDR4 8GB 2666MHz                                            ",,,,https://trungtran.vn//upload_images/images/products/hp/resized/hp-15-dw3033dx-front.webp,,,,"
                            Liên hệ                        ","
                                                    15.6"" FHD IPS                                            ",,,,https://trungtran.vn/hp-laptop-15-dw3033dx-i3-nhieu-cau-hinh/,,
"
                                                    4 cell, 56.2wh                                            ","
                                                            HP                                                    ","
                                                    Intel Core i5-8365U (4 nhân 8 luồng, 6M SmartCache, xung nhịp cơ bản 1.6 GHz, có thể đạt tới 4.1 GHz với Turbo Boost)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    13.3"" FHD IPS có cảm ứng, màn nhám chống loá, 400nits, 72% NTSC (tương đương khoảng 92-95%sRGB)                                            ","
                                                    Intel® UHD Graphics 620                                            ",https://trungtran.vn/images/products/2023/resized/Da_tach_nen_2.png,"
                                                            2019                                                    ",Hp Elitebook X360 1030 G4 2-in-1 i5-8365U 8GB SSD 256GB Intel FHD IPS Touch,"
                                                            Windows 10                                                    ",13.500.000đ,"
                                                    8GB/16GB không nâng cấp được                                            ","
                                                            30.58 x 20.50 x 1.57cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/hp-elitebook-x360-1030-g4-2-in-1-i5-intel/,"
                                                            1.27                                                    ","
                                                            Wi-Fi® 6, Bluetooth 5                                                    "
"
                                                    4 cell, 56.2wh                                            ","
                                                            HP                                                    ","
                                                    Intel Core i5-8365U (4 nhân 8 luồng, 6M SmartCache, xung nhịp cơ bản 1.6 GHz, có thể đạt tới 4.1 GHz với Turbo Boost)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    13.3"" FHD IPS có cảm ứng, màn nhám chống loá, 400nits, 72% NTSC (tương đương khoảng 92-95%sRGB)                                            ","
                                                    Intel® UHD Graphics 620                                            ",https://trungtran.vn/images/products/2023/resized/Da_tach_nen_2.png,"
                                                            2019                                                    ",Hp Elitebook X360 1030 G4 2-in-1 i5-8365U 16GB SSD 256GB Intel FHD IPS Touch,"
                                                            Windows 10                                                    ",14.900.000đ,"
                                                    8GB/16GB không nâng cấp được                                            ","
                                                            30.58 x 20.50 x 1.57cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/hp-elitebook-x360-1030-g4-2-in-1-i5-intel/,"
                                                            1.27                                                    ","
                                                            Wi-Fi® 6, Bluetooth 5                                                    "
"
                                                    4-cell, 52WHr                                            ","
                                                            Dell                                                    ","
                                                    Intel Core i5 8350U (4 nhân 8 luồng, xung nhịp cơ bản 1.7GHz có thể đạt tối đa tới 3.6GHz với Turbo Boost, 6 MB Intel® Smart Cache)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    13.3-inch FHD (1920 x 1080) InfinityEdge display, 400nits, màn nhám, không cảm ứng                                            ","
                                                    Intel UHD Graphics 620                                            ",https://trungtran.vn/images/products/2023/resized/xps_13_9380_trungtran_(7).jpg,"
                                                            2019                                                    ",,"
                                                            Windows 10                                                    ","
                            12.790.000đ                        ","
                                                    8GB LPDDR3 2133MHz                                            ","
                                                            30.1 x 19.9 x 0.7 - 1.2cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB SSD                                            ",https://trungtran.vn/dell-xps-9380-i5-intel/,"
                                                            1.27kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
"
                                                    2 loa                                             ","
                                                            Acer                                                    ","
                                                    Intel Core i3 1115G4 (2 nhân 4 luồng, xung nhịp cơ bản 3.0GHz, xung nhịp tối đa có thể đạt tới 4.1GHz, 6MB Smart Cache)                                            ","
                                                            Bạc                                                    ","
                                                    14"" FHD (1920 x 1080) màn nhám không cảm ứng                                            ","
                                                    Intel                                            ",https://trungtran.vn/images/products/2023/resized/Acer-Aspire-5-i3-1005G1.png,"
                                                            2021                                                    ",,"
                                                            Windows 10                                                    ","
                            8.999.000đ                        ","
                                                    4GB                                            ","
                                                            36.3 x 25.05 x 1.7cm                                                    ","
                                                            Outlet/Refurbished                                                    ","
                                                    SSD 128GB                                            ",https://trungtran.vn/acer-aspire-5-a515-56-nhieu-cau-hinh/,"
                                                            1.8kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
,,"
                                                    16GB DDR4 3200MHz                                            ",,"
                                                    6 Cell                                            ",,https://trungtran.vn/images/products/2023/resized/Dell-Precision-7560-i7.png,,,"
                                                            Windows 10 Pro 64bit                                                    ","
                            Liên hệ                        ","
                                                    15.6"" FHD, WVA, WLED, không cảm ứng, độ sáng 500nits, độ phủ màu 100% DCI-P3                                            ",,,"
                                                    Đồ họa Intel® Core™ UHD dành cho Bộ xử lý Intel® thế hệ thứ 11                                            ",https://trungtran.vn/dell-precision-15-7560-intel-nhieu-cau-hinh/,,
"
                                                    Bảo hành 12 tháng                                            ",,"
                                                    16 GB DDR4 2400Mhz                                            ",,"
                                                    6cells                                            ","
                                                    2 Thunderbolt™ 3; 1 HDMI 1.4; 1 USB 3.0; 1 stereo microphone-in/headphone-out combo                                            ",https://trungtran.vn//upload_images/images/products/hp-zbook-workstation/resized/chinh-dien-HP-Zbook-17-G3.webp,,,,"
                            Liên hệ                        ","
                                                    17.3 in diagonal FHD UWVA IPS anti-glare LED backlit (1920 x 1080)                                            ",,,"
                                                    Đồ họa HD Intel® 630 + Nvidia Quadro M2200M                                            ",https://trungtran.vn/hp-zbook-17-g4-i7-nhieu-cau-hinh/,,
"
                                                    6-cell, 80wh                                            ","
                                                            Lenovo                                                    ","
                                                    Intel Core i7 13700HX (16 nhân 24 luồng, xung nhịp có thể đạt tới 5.0GHz với turbo boost, 30MB Intel® Smart Cache)                                            ",,"
                                                    16.0"" WQXGA (2560x1600) IPS, độ sáng 500nits, màn nhám chống lóa, không cảm ứng, 165Hz, 100% sRGB, Dolby Vision, Free-Sync, G-Sync, DC dimmer.                                            ","
                                                    Intel UHD cho gen 13 + NVIDIA® GeForce® RTX 4060 8GB                                             ",https://trungtran.vn/images/products/2023/resized/lenovo_legion_5_pro_2023_y9000p_12-copy.jpg,"
                                                            2023                                                    ",,"
                                                            Windows 11                                                    ","
                            Liên hệ                        ","
                                                    16GB DDR5 5600MHz                                            ",,"
                                                            New 100%                                                    ","
                                                    512GB PCIe® NVMe™ M.2 SSD gen 4                                            ",https://trungtran.vn/lenovo-legion-5-pro-2023-i7-rtx/,"
                                                            2.55kg                                                    ","
                                                            Wi-Fi® 6E, Bluetooth 5.2                                                    "
"
                                                    6-cell, 86wh                                            ","
                                                            Dell                                                    ","
                                                    Intel Core i9 11900H (8 nhân, 16 luồng, xung nhịp tối đa 4.9GHz, 24 MB Intel® Smart Cache)                                            ","
                                                            Platinum (bạc)                                                    ","
                                                    15.6"" FHD+ (1920×1200), IPS, không cảm ứng, 100% sRGB, 500nits                                            ","
                                                    NVIDIA GeForce RTX 3050Ti 4GB GDDR6                                            ",https://trungtran.vn/images/products/2023/resized/Dell-XPS-9510-i9.jpg,"
                                                            2021                                                    ",,"
                                                            Windows 11                                                    ","
                            Liên hệ                        ","
                                                    16GB DDR4 3200MHz                                            ","
                                                            34.4 x 23.0 x 0.18 – 0.77 cm                                                    ","
                                                            New 100%                                                    ","
                                                    1TB PCIe® M.2 SSD                                            ",https://trungtran.vn/dell-xps-9510-i9-nhieu-cau-hinh/,"
                                                            1.82kg - 2.04kg                                                    ","
                                                            Intel® Wi-Fi 6E + Bluetooth® 5.2                                                    "
"
                                                    4-cell, 90 Wh                                            ","
                                                            Acer                                                    ","
                                                    Intel® Core™ i7-12700H (14 nhân 20 luồng, tối đa Turbo boost có thể đạt 4.7GHz, 24 MB Intel® Smart Cache)                                            ","
                                                            Abyss Black (Đen)                                                    ","
                                                    15.6″ FHD (1920 x 1080) IPS, LCD, LED, không cảm ứng, 165Hz, tỷ lệ khung hình 16:9                                            ","
                                                     Đồ họa Intel® Iris® Xe, NVIDIA® GeForce® RTX 3060 6GB GDDR6                                            ",https://trungtran.vn/images/products/2023/resized/acer_predator_helios_300_2022.png,"
                                                            2022                                                    ",,"
                                                            Windows 11                                                    ","
                            Liên hệ                        ","
                                                     16 GB DDR5-4800 MHz                                             ","
                                                            35.8 x 27.68 x 2.48-2.59cm                                                    ","
                                                            Outlet/Refurbished                                                    ","
                                                    512GB PCIe Gen4 x4 NVMe SSD                                             ",https://trungtran.vn/predator-helios-300-2022-ph315-55-70zv-i7-rtx-3060/,"
                                                            2.6kg                                                    ","
                                                            Intel® Wi-Fi 6E + Bluetooth® 5.2                                                    "
,,,,,,https://trungtran.vn/images/products/2023/resized/thinkpad_p53_thumbnail_trungtran_vn_.png,,,,"
                            24.500.000đ                        ",,,,,https://trungtran.vn/thinkpad-p53-i7-nhieu-cau-hinh/,,
"
                                                    3-cell, 51wh                                            ","
                                                            Dell                                                    ","
                                                    Intel® Core Core i7-1250U (10 nhân, 14 luồng, Turbo boost đạt 4.7 GHz)                                            ","
                                                            Sky (Xanh dương Pastel nhạt)                                                    ","
                                                    13.4″ FHD+ (1920 x 1200) IPS                                            ","
                                                     Đồ họa Intel® Iris® Xe                                            ",https://trungtran.vn/images/products/2023/resized/dell_xps_13_9315_trungtran_vn.png,"
                                                            2022                                                    ",Dell XPS 13 9315 i5 1230U RAM 8GB SSD 512GB FHD+ IPS,"
                                                            Windows 11                                                    ",19.500.000đ,"
                                                    16GB LPDDR5 5200MHz                                            ","
                                                            29.5 x 19.9 x 1.39cm                                                    ","
                                                            Dell Outlet Full Box USA                                                    ","
                                                    512GB PCIe Gen4 x2 NVMe SSD                                            ",https://trungtran.vn/dell-xps-13-9315-i7-intel/,"
                                                            1.17kg                                                    ","
                                                            Intel® Wi-Fi 6E + Bluetooth® 5.2                                                    "
"
                                                    có thể sử dụng tới 10 giờ đồng hồ tùy theo mức độ và tác vụ sử dụng                                            ","
                                                            Microsoft                                                    ","
                                                    Intel® Core™ i7-1065G7                                            ",,"
                                                    12.3” PixelSense™ Display, tỉ lệ màn 3:2, độ phân giải 2736 x 1824, 100% sRGB, cảm ứng đa điểm 10 chạm                                            ","
                                                    Intel® Iris Plus Graphics                                            ",https://trungtran.vn//upload_images/images/products/surface-pro-7/resized/surface-7-copy.webp,,,"
                                                            Window 10 HomeMicrosoft 365 cá nhân (chỉ dùng cho 1 người)                                                    ","
                            18.300.000đ                        ","
                                                    16 GB LPDDR4x-3733 MHz                                            ","
                                                             29.2cm x 20.1cm x 0.8cm                                                    ","
                                                            Outlet/Refurbished                                                    ","
                                                    SSD 256GB                                            ",https://trungtran.vn/microsoft-surface-pro-7-i7-nhieu-cau-hinh/,,"
                                                            Wi-Fi 6: 802.11ax, Bluetooth 5.0                                                    "
"
                                                    6cells                                            ","
                                                            Lenovo                                                    ","
                                                    Intel core i7 7600U (2 nhân 4 luồng, xung nhịp cơ bản 2.8GHz, có thể đạt tối đa 3.9GHz với Turbo Boost, 4 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    14inches 2K (2560x1440) Tấm nền IPS Siêu Nét                                            ","
                                                    Intel Graphics HD 620                                            ",https://trungtran.vn/images/products/2023/resized/t470s_chinh_dien_png.png,"
                                                            2017                                                    ",Lenovo Thinkpad T470s i7 7600U 8GB SSD 256GB 2K IPS,"
                                                            Windows 10                                                    ",10.300.000đ,"
                                                    8GB DDR4                                            ","
                                                            33.1 x 22.6.8mm x 16.9-18.8                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB SSD                                            ",https://trungtran.vn/lenovo-thinkpad-t470s-i7-7600u-2k-nhieu-cau-hinh/,"
                                                            1.32kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
"
                                                    6cells                                            ","
                                                            Lenovo                                                    ","
                                                    Intel core i7 7600U (2 nhân 4 luồng, xung nhịp cơ bản 2.8GHz, có thể đạt tối đa 3.9GHz với Turbo Boost, 4 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    14inches 2K (2560x1440) Tấm nền IPS Siêu Nét                                            ","
                                                    Intel Graphics HD 620                                            ",https://trungtran.vn/images/products/2023/resized/t470s_chinh_dien_png.png,"
                                                            2017                                                    ",Lenovo Thinkpad T470s i7 7600U 16GB SSD 256GB 2K IPS,"
                                                            Windows 10                                                    ",10.800.000đ,"
                                                    8GB DDR4                                            ","
                                                            33.1 x 22.6.8mm x 16.9-18.8                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256GB SSD                                            ",https://trungtran.vn/lenovo-thinkpad-t470s-i7-7600u-2k-nhieu-cau-hinh/,"
                                                            1.32kg                                                    ","
                                                            Wi-Fi + Bluetooth                                                    "
"
                                                    3-cell, 57wh                                            ","
                                                            Lenovo                                                    ","
                                                    Intel Core i5 8350U (4 nhân 8 luồng, xung nhịp 1.7GHz -  3.6GHz, 6 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    14″, FHD (1920 x 1080) IPS, màn nhám, không cảm ứng, viền mảnh micro-edge 2 cạnh trái phải, độ sáng màn hình 250 nits                                            ","
                                                    Intel Graphic HD 620                                            ",https://trungtran.vn/images/products/2023/resized/chinh_dien_t480s_resize.png,"
                                                            2018                                                    ",Core i5 8350U RAM 8GB SSD 256GB FHD IPS,"
                                                            Windows 10                                                    ",8.400.000đ,"
                                                    8gb 2400MHZ DDR4                                            ","
                                                            33.1cm x 22.7cm x 1.8cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/lenovo-thinkpad-t480s-i5-nhieu-cau-hinh/,"
                                                            1.32kg                                                    ","
                                                            Intel® Wireless-AC 9461 802.11a/b/g/n/ac (1×1) Wi-Fi® và Bluetooth® 5 combo, non-vPro®                                                    "
"
                                                    3-cell, 57wh                                            ","
                                                            Lenovo                                                    ","
                                                    Intel Core i5 8350U (4 nhân 8 luồng, xung nhịp 1.7GHz -  3.6GHz, 6 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    14″, FHD (1920 x 1080) IPS, màn nhám, không cảm ứng, viền mảnh micro-edge 2 cạnh trái phải, độ sáng màn hình 250 nits                                            ","
                                                    Intel Graphic HD 620                                            ",https://trungtran.vn/images/products/2023/resized/chinh_dien_t480s_resize.png,"
                                                            2018                                                    ",Core i5 8350U RAM 8GB SSD 256GB FHD IPS Touch,"
                                                            Windows 10                                                    ",8.900.000đ,"
                                                    8gb 2400MHZ DDR4                                            ","
                                                            33.1cm x 22.7cm x 1.8cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/lenovo-thinkpad-t480s-i5-nhieu-cau-hinh/,"
                                                            1.32kg                                                    ","
                                                            Intel® Wireless-AC 9461 802.11a/b/g/n/ac (1×1) Wi-Fi® và Bluetooth® 5 combo, non-vPro®                                                    "
"
                                                    3-cell, 57wh                                            ","
                                                            Lenovo                                                    ","
                                                    Intel Core i5 8350U (4 nhân 8 luồng, xung nhịp 1.7GHz -  3.6GHz, 6 MB Intel® Smart Cache)                                            ","
                                                            Đen                                                    ","
                                                    14″, FHD (1920 x 1080) IPS, màn nhám, không cảm ứng, viền mảnh micro-edge 2 cạnh trái phải, độ sáng màn hình 250 nits                                            ","
                                                    Intel Graphic HD 620                                            ",https://trungtran.vn/images/products/2023/resized/chinh_dien_t480s_resize.png,"
                                                            2018                                                    ",Core i5 8350U RAM 16GB SSD 256GB FHD IPS,"
                                                            Windows 10                                                    ",8.900.000đ,"
                                                    8gb 2400MHZ DDR4                                            ","
                                                            33.1cm x 22.7cm x 1.8cm                                                    ","
                                                            Đã qua sử dụng                                                    ","
                                                    256 GB PCIe® NVMe™ M.2 SSD                                            ",https://trungtran.vn/lenovo-thinkpad-t480s-i5-nhieu-cau-hinh/,"
                                                            1.32kg                                                    ","
                                                            Intel® Wireless-AC 9461 802.11a/b/g/n/ac (1×1) Wi-Fi® và Bluetooth® 5 combo, non-vPro®                                                    "
